time,x,y,z,vx,vy,vz,ex,ey,ez
2.8899999999999824,4.98926910402497,5.475323344132384,1.9957076416099864,-0.2528358799667293,-0.5272498848305512,-0.10113435198668905,0.005674178375695504,-0.4858683418289953,0.0022696713502798893
2.899999999999982,4.984316740046415,5.464846649386466,1.9937266960185642,-0.24761819892776948,-0.523834737295926,-0.09904727957110511,0.010730895975029853,-0.4753233441323843,0.004292358390013629
2.909999999999982,4.979468128325417,5.454440034540649,1.991787251330165,-0.24243058604991058,-0.5203307422908047,-0.09697223441996143,0.015683259953584994,-0.464846649386466,0.006273303981435774
2.9199999999999817,4.974722648400341,5.444105219981388,1.9898890593601348,-0.23727399625379356,-0.5167407279630978,-0.09490959850151479,0.020531871674583257,-0.4544400345406494,0.008212748669834902
2.9299999999999815,4.970079661279247,5.433843870147317,1.9880318645116972,-0.23214935605472323,-0.5130674917035574,-0.09285974242188653,0.025277351599658715,-0.4441052199813882,0.010110940639865174
2.9399999999999813,4.96553851000219,5.423657594148883,1.9862154040008746,-0.22705756385281725,-0.5093137999216962,-0.09082302554112438,0.029920338720753392,-0.4338438701473173,0.011968135488302778
2.949999999999981,4.961098520197675,5.413547946392173,1.9844394080790684,-0.22199949022579377,-0.5054823878354956,-0.08879979609031488,0.034461489997809736,-0.4236575941488834,0.013784595999125404
2.959999999999981,4.956759000633189,5.4035164272066805,1.9827036002532745,-0.21697597822424358,-0.5015759592746678,-0.0867903912896947,0.038901479802325056,-0.41354794639217296,0.015560591920931621
2.9699999999999807,4.952519243759804,5.393564483476736,1.9810076975039204,-0.21198784366925588,-0.4975971864972755,-0.08479513746769995,0.043240999366810584,-0.40351642720668046,0.017296399746725477
2.9799999999999804,4.9483785262507585,5.3836935092763465,1.979351410500302,-0.20703587545226754,-0.49354871001948164,-0.0828143501809046,0.04748075624019599,-0.39356448347673556,0.01899230249607964
2.9899999999999802,4.944336109534019,5.373904846507182,1.9777344438136062,-0.20212083583698337,-0.48943313845823777,-0.08084833433479083,0.05162147374924153,-0.3836935092763465,0.020648589499697945
2.99999999999998,4.940391240318753,5.364199785539448,1.9761564961275,-0.19724346076325422,-0.48525304838668115,-0.07889738430529905,0.05566389046598097,-0.37390484650718214,0.02226555618639381
3.00999999999998,4.936543151115698,5.354579565855406,1.9746172604462777,-0.1924044601527698,-0.4810109842020386,-0.07696178406110535,0.05960875968124668,-0.3641997855394479,0.023843503872500005
3.0199999999999796,4.932791060751368,5.345045376695289,1.9731164243005463,-0.18760451821645002,-0.4767094580058281,-0.07504180728657724,0.06345684888430192,-0.3545795658554063,0.025382739553722278
3.0299999999999794,4.929134174876101,5.335598357705367,1.9716536699504394,-0.18284429376339079,-0.47235094949614015,-0.07313771750535406,0.0672089392486317,-0.345045376695289,0.026883575699453655
3.039999999999979,4.925571686465876,5.326239599587931,1.9702286745863495,-0.1781244205112646,-0.46793790587179834,-0.07124976820450375,0.07086582512389938,-0.3355983577053667,0.028346330049560553
3.049999999999979,4.9221027763179155,5.3169701447529665,1.9688411105271655,-0.17344550739802794,-0.46347274174818115,-0.06937820295920909,0.07442831353412416,-0.3262395995879306,0.029771325413650462
3.0599999999999787,4.918726613540018,5.307790987971277,1.967490645416007,-0.1688081388948363,-0.45895783908451154,-0.06752325555793251,0.07789722368208452,-0.3169701447529665,0.031158889472834517
3.0699999999999785,4.915442356033617,5.298703077028829,1.9661769424134468,-0.1642128753200394,-0.4543955471223912,-0.06568515012801418,0.08127338645998172,-0.307790987971277,0.032509354583992955
3.0799999999999783,4.912249150970535,5.289707313382122,1.9648996603882138,-0.15966025315414273,-0.4497881823353759,-0.06386410126165559,0.08455764396638266,-0.29870307702882926,0.03382305758655324
3.089999999999978,4.909146135263422,5.280804552814335,1.963658454105369,-0.15515078535561824,-0.4451380283894004,-0.06206031414224588,0.08775084902946517,-0.28970731338212197,0.03510033961178616
3.099999999999978,4.906132436029873,5.271995606092059,1.9624529744119492,-0.15068496167745632,-0.4404473361138281,-0.060273984670981565,0.09085386473657842,-0.2808045528143346,0.03634154589463101
3.1099999999999777,4.903207171050186,5.263281239622399,1.9612828684200743,-0.14626324898435586,-0.4357183234829331,-0.058505299593741025,0.09386756397012697,-0.27199560609205875,0.037547025588050786
3.1199999999999775,4.900369449218777,5.254662176110248,1.960147779687511,-0.14188609157042129,-0.4309531756076097,-0.05675443662816719,0.09679282894981434,-0.26328123962239935,0.038717131579925734
3.1299999999999772,4.897618370989232,5.246139095215506,1.9590473483956927,-0.13755391147729454,-0.42615404473711194,-0.05502156459091667,0.09963055078122274,-0.2546621761102479,0.03985222031248892
3.139999999999977,4.89495302881298,5.237712634210094,1.9579812115251922,-0.13326710881258755,-0.4213230502706027,-0.053306843525033704,0.1023816290107682,-0.24613909521550603,0.04095265160430728
3.149999999999977,4.89237250757161,5.229383388634528,1.9569490030286438,-0.1290260620685301,-0.4164622787783424,-0.051610424827411086,0.10504697118702033,-0.23771263421009436,0.04201878847480778
3.1599999999999766,4.889875885002795,5.221151912953882,1.9559503540011178,-0.12483112844073414,-0.4115737840322935,-0.049932451376292354,0.10762749242839043,-0.22938338863452756,0.04305099697135617
3.1699999999999764,4.887462232119855,5.213018721212963,1.9549848928479423,-0.12068264414696106,-0.40665958704595634,-0.04827305765878312,0.11012411499720542,-0.22115191295388215,0.04404964599888217
